id,abstract,authorships.author.display_name,authorships.institutions.display_name,cited_by_count,title,doi,fwci,is_retracted,language,is_oa,oa_status,primary_location.source.display_name,primary_location.source.type,publication_date,type
https://openalex.org/W3207531676,,Hao Zhou|Yazhou Yang|Tingjin Luo|Jun Zhang|Shuohao Li,National University of Defense Technology|National University of Defense Technology|National University of Defense Technology|National University of Defense Technology|National University of Defense Technology,29,A unified deep sparse graph attention network for scene graph generation,https://doi.org/10.1016/j.patcog.2021.108367,1.73773114,FALSE,en,FALSE,closed,Pattern Recognition,journal,2021-10-08,article
https://openalex.org/W3205857725,,Tianling Jiang|Hailin Shao|Xin Tian|Yi Ji|Chunping Liu,Soochow University|Soochow University|Soochow University|Soochow University|Soochow University,9,Aligning vision-language for graph inference in visual dialog,https://doi.org/10.1016/j.imavis.2021.104316,0.81775583,FALSE,en,FALSE,closed,Image and Vision Computing,journal,2021-10-13,article
https://openalex.org/W3201853009,,George Pantazopoulos|Jeremy Bruyere|Malvina Nikandrou|Thibaud Boissier|Supun Hemanthage|Binha Kumar Sachish|V.K. Shah|Christian Dondrup|Oliver Lemon,Heriot-Watt University|Heriot-Watt University|Heriot-Watt University|Heriot-Watt University|Heriot-Watt University|Heriot-Watt University|Heriot-Watt University|Heriot-Watt University|Heriot-Watt University,4,"ViCA: Combining visual, social, and task-oriented conversational AI in a healthcare setting",https://doi.org/10.1145/3462244.3479909,0.20443896,FALSE,en,FALSE,closed,,,2021-10-15,article
https://openalex.org/W3205398323,,Sitong Su|Lianli Gao|Junchen Zhu|Jie Shao|Jingkuan Song,University of Electronic Science and Technology of China|University of Electronic Science and Technology of China|University of Electronic Science and Technology of China|University of Electronic Science and Technology of China|University of Electronic Science and Technology of China,14,Fully Functional Image Manipulation Using Scene Graphs in A Bounding-Box Free Way,https://doi.org/10.1145/3474085.3475326,1.43107271,FALSE,en,FALSE,closed,,,2021-10-17,article
https://openalex.org/W3205377310,,Mengshi Qi|Jie Qin|Di Huang|Zhiqiang Shen|Yi Yang|Jiebo Luo,Beijing University of Posts and Telecommunications|Nanjing University of Aeronautics and Astronautics|Beihang University|Carnegie Mellon University|University of Technology Sydney|University of Rochester,17,Latent Memory-augmented Graph Transformer for Visual Storytelling,https://doi.org/10.1145/3474085.3475236,1.63551166,FALSE,en,FALSE,closed,,,2021-10-17,article
https://openalex.org/W3205822151,,Hongshuo Tian|Ning Xu|An-An Liu|Chenggang Yan|Zhendong Mao|Quan Zhang|Yongdong Zhang,Tianjin People's Hospital|Tianjin University|Tianjin University|Tianjin University|Hangzhou Dianzi University|University of Science and Technology of China|University of Science and Technology Beijing|Peking University|University of Science and Technology Beijing|University of Science and Technology of China,11,Mask and Predict,https://doi.org/10.1145/3474085.3475545,1.02219479,FALSE,en,FALSE,closed,,,2021-10-17,article
https://openalex.org/W3205866742,,Yanyuan Qiao|Qi Chen|Chaorui Deng|Ning Ding|Yuankai Qi|Mingkui Tan|Xincheng Ren|Qi Wu,University of Adelaide|University of Adelaide|University of Adelaide|South China University of Technology|University of Adelaide|South China University of Technology|Yanan University Affiliated Hospital|University of Adelaide,17,R-GAN: Exploring Human-like Way for Reasonable Text-to-Image Synthesis via Generative Adversarial Networks,https://doi.org/10.1145/3474085.3475363,1.63551166,FALSE,en,FALSE,closed,,,2021-10-17,article
https://openalex.org/W3206617243,,Zeming Liao|Qingbao Huang|Yu Liang|Mingyi Fu|Yi Cai|Qing Li,Guangxi University|South China University of Technology|Guangxi University|Guangxi University|Guangxi University|South China University of Technology|Hong Kong Polytechnic University,16,Scene Graph with 3D Information for Change Captioning,https://doi.org/10.1145/3474085.3475712,1.43107271,FALSE,en,FALSE,closed,,,2021-10-17,article
https://openalex.org/W3207942052,,Weizhi Nie|Jiesi Li|Ning Xu|An-An Liu|Xuanya Li|Yongdong Zhang,Tianjin People's Hospital|Tianjin University|Tianjin University|Tianjin University|Tianjin University|Baidu (China)|University of Science and Technology of China,7,Triangle-Reward Reinforcement Learning,https://doi.org/10.1145/3474085.3475604,0.71553635,FALSE,en,FALSE,closed,,,2021-10-17,article
https://openalex.org/W4200311227,,Yonghua Zhu|Jieyu Huang|Ning Ge|Yunwen Zhu|Binghui Zheng|Wenjun Zhang,Shanghai Open University|Shanghai University|Shanghai Open University|Shanghai University|Shanghai University|Shanghai Open University|Shanghai Open University|Shanghai University|Shanghai Open University|Shanghai University|Shanghai Jian Qiao University|Shanghai University,0,Text Pared into Scene Graph for Diverse Image Generation,https://doi.org/10.1145/3487075.3487158,0.0,FALSE,en,FALSE,closed,,,2021-10-19,article
https://openalex.org/W4200348116,,Soyeon Kim|Kyung-no Joo|Chan‐Hyun Youn,Korea Advanced Institute of Science and Technology|Korea Advanced Institute of Science and Technology|Korea Advanced Institute of Science and Technology,4,Graph Neural Network based Scene Change Detection Using Scene Graph Embedding with Hybrid Classification Loss,https://doi.org/10.1109/ictc52510.2021.9621009,1.57218255,FALSE,en,FALSE,closed,2021 International Conference on Information and Communication Technology Convergence (ICTC),conference,2021-10-20,article
https://openalex.org/W4241704080,,Gao Zheng Yang|Liu Pei|Kang Zeng Xin|Chu Zhong Yi,Beihang University|Beihang University|Beihang University|Beihang University,2,Manual assembly action segmentation method based on spatiotemporal features,https://doi.org/10.1109/cac53003.2021.9727556,0.12669032,FALSE,en,FALSE,closed,2021 China Automation Congress (CAC),conference,2021-10-22,article
https://openalex.org/W3195129957,"Visual question answering (VQA) is a challenging problem in machine perception, which requires a deep joint understanding of both visual and textual data. Recent research has advanced the automatic generation of high-quality scene graphs from images, while powerful yet elegant models like graph neural networks (GNNs) have shown great power in reasoning over graph-structured data. In this work, we propose to bridge the gap between scene graph generation and VQA by leveraging GNNs. In particular, we design a new model called Conditional Enhanced Graph ATtention network (CE-GAT) to encode pairs of visual and semantic scene graphs with both node and edge features, which is seamlessly integrated with a textual question encoder to generate answers through question-graph conditioning. Moreover, to alleviate the training difficulties of CE-GAT towards VQA, we enforce more useful inductive biases in the scene graphs through novel question-guided graph enriching and pruning. Finally, we evaluate the framework on one of the largest available VQA datasets (namely, GQA) with ground-truth scene graphs, achieving the accuracy of 77.87%, compared with the state of the art (namely, the neural state machine (NSM)), which gives 63.17%. Notably, by leveraging existing scene graphs, our framework is much lighter compared with end-to-end VQA methods (e.g., about 95.3% less parameters than a typical NSM).",Sai Vidyaranya Nuthalapati|Ramraj Chandradevan|Eleonora Giunchiglia|Bowen Li|Maxime Kayser|Thomas Lukasiewicz|Carl Yang,University of Oxford|Emory University|University of Oxford|University of Oxford|University of Oxford|University of Oxford|Emory University,20,Lightweight Visual Question Answering using Scene Graphs,https://doi.org/10.1145/3459637.3482218,1.53329218,FALSE,en,TRUE,gold,,,2021-10-26,article
https://openalex.org/W4200046362,,Yuming Sun|Hangyu Lin|Chen Liu|Yanwei Fu,Fudan University|Fudan University|University of Hong Kong|Fudan University,1,Learning Depth Information in Layout for Sketch Generation from Scene Graph,https://doi.org/10.1109/bigdia53151.2021.9619707,0.10221948,FALSE,en,FALSE,closed,,,2021-10-29,article
https://openalex.org/W3213646606,,Aiswarya S. Kumar|Jyothisha J. Nair,Amrita Vishwa Vidyapeetham|Amrita Vishwa Vidyapeetham,1,A novel SPLIT-SIM approach for efficient image retrieval,https://doi.org/10.1007/s00530-021-00864-9,0.10221948,FALSE,en,FALSE,closed,Multimedia Systems,journal,2021-11-08,article
https://openalex.org/W4205119235,"The animation construction of forest scene is a virtual stand scene visualization framework which uses the related technologies of virtual forest modeling and stand scene visualization, and uses the scene graph technology to manage. This paper studies the influence of digital media technology on the animation design of forest scene. In this paper, the model of virtual stand scene is mainly completed by Creator modeling software of MultiGen company. In order to reduce the number of scene patches and ensure realism, the tree model is designed with OpenFlight tree hierarchy. At the same time, the key technologies of Creator modeling and model optimization are analyzed. The virtual stand scene visualization framework uses the open source graphics rendering engine OpenSceneGraph (OSG) as the scene driver to realize the stand scene visualization. This paper provides a variety of roaming control methods. The experimental results show that the virtual forest scene visualization framework can better simulate the forest scene and has a strong sense of reality.",Lu Yu,Henan Polytechnic University,1,Influence of Digital Media Technology on Forest Scene Animation Design,https://doi.org/10.17762/jfcr.vi.184,0.0,FALSE,en,TRUE,bronze,Forest Chemicals Review,journal,2021-11-16,article
https://openalex.org/W3217281196,,Jie Lin|Yi Cai|Xin Wu|Jianwei Lu,South China University of Technology|South China University of Technology|South China University of Technology|South China University of Technology,6,Graph-Based Information Block Detection in Infographic With Gestalt Organization Principles,https://doi.org/10.1109/tvcg.2021.3130071,0.40887792,FALSE,en,FALSE,closed,IEEE Transactions on Visualization and Computer Graphics,journal,2021-11-23,article
https://openalex.org/W4250643848,,Bowen Zhao|Zhendong Mao|Shancheng Fang|Wenyu Zang|Yongdong Zhang,University of Science and Technology of China|University of Science and Technology of China|University of Science and Technology of China|Institute of Information Engineering|China Electronics Corporation (China)|Chinese Academy of Sciences|University of Science and Technology of China,17,Semantically Similarity-Wise Dual-Branch Network for Scene Graph Generation,https://doi.org/10.1109/tcsvt.2021.3130197,1.12441427,FALSE,en,FALSE,closed,IEEE Transactions on Circuits and Systems for Video Technology,journal,2021-11-23,article
